name,brewery_type,address_1,City,State,postal_code,longitude,latitude,state_x,zip_code,brewery_id,NAME,state_y,place,population_total,population_male,population_female,population_median_age,population_median_age_male,population_median_age_female,population_total_2,population_18_to_24,population_25_to_34,population_35_to_44,population_45_to_54,population_55_to_64,income_household,income_household_median,income_family_median,income_nonfamily_median,earnings_median,employment_total,employment_male,employment_female,occupancy_status_total,occupancy_status_occupied,occupancy_status_vacant
Crucible Brewing - Everett Foundry,micro,909 SE Everett Mall Way Ste D440,Everett,Washington,98208-3755,-122.220239,47.911765,Washington,98208.0,1995,"Everett city, Washington",53.0,22640.0,110820.0,56892.0,53928.0,38.4,37.3,39.7,99028.0,6683.0,13963.0,14139.0,12653.0,11854.0,11068.0,84547.0,101622.0,87475.0,45533.0,32301.0,38862.0,36285.0,48306.0,45029.0,3277.0
Crucible Brewing - Woodinville Forge,micro,12826 NE 178th St Ste C,Woodinville,Washington,98072-8737,-122.167861,47.757935,Washington,98072.0,1996,,,,,,,,,,,,,,,,,,,,,,,,,,
Crux Fermentation Project,regional,50 SW Division St,Bend,Oregon,97702-1600,-121.3079657,44.05092629,Oregon,97702.0,1998,"Bend city, Oregon",41.0,5800.0,102079.0,52159.0,49920.0,41.2,39.5,42.2,32768.0,550.0,3555.0,6510.0,6757.0,3153.0,25357.0,55398.0,86510.0,37802.0,49717.0,32362.0,32384.0,30907.0,47882.0,44620.0,3262.0
Crux Fermentation Project - Crux2,micro,63065 NE 18th St,Bend,Oregon,97701-9981,-121.2824469,44.08947729,Oregon,97701.0,1999,"Bend city, Oregon",41.0,5800.0,102079.0,52159.0,49920.0,41.2,39.5,42.2,32768.0,550.0,3555.0,6510.0,6757.0,3153.0,25357.0,55398.0,86510.0,37802.0,49717.0,32362.0,32384.0,30907.0,47882.0,44620.0,3262.0
Cruz Blanca Brewery,brewpub,904 W Randolph St,Chicago,Illinois,60607-2208,-87.6501403,41.8846013,Illinois,60607.0,2000,"Chicago city, Illinois",17.0,14000.0,2696561.0,1309551.0,1387010.0,35.8,35.2,36.5,26904.0,2438.0,3524.0,3371.0,2637.0,4524.0,24737.0,66576.0,67803.0,49270.0,43752.0,66176.0,907921.0,931335.0,1272191.0,1139537.0,132654.0
Crying Eagle Brewing Company,micro,1165 E McNeese St,Lake Charles,Louisiana,70607-4753,-93.20515133,30.17626439,Louisiana,70607.0,2001,"Lake Charles city, Louisiana",22.0,41155.0,81102.0,40121.0,40981.0,37.5,36.2,39.2,27633.0,3270.0,3154.0,2972.0,3397.0,3575.0,13008.0,45995.0,67423.0,86277.0,29855.0,39328.0,24984.0,27365.0,40810.0,28683.0,12127.0
Crystal Ball Brewing,micro,1612 W King St,York,Pennsylvania,17404-5618,-76.76273652,39.94891984,Pennsylvania,17404.0,2002,"York city, Pennsylvania",42.0,87048.0,44842.0,22158.0,22684.0,33.8,30.6,37.2,82568.0,6007.0,12455.0,11430.0,9575.0,14689.0,20306.0,60274.0,123345.0,35611.0,26801.0,153374.0,13367.0,14586.0,19299.0,16766.0,2533.0
Crystal Coast Brewing Company LLC,micro,702 Arendell St,Morehead City,North Carolina,28557-4234,-76.71137408,34.72105219,North Carolina,28557.0,2003,,,,,,,,,,,,,,,,,,,,,,,,,,
Crystal Lake Brewing Co.,micro,150 N Main St,Crystal Lake,Illinois,60014-4433,-88.316204,42.2413125,Illinois,60014.0,2004,"Crystal Lake city, Illinois",17.0,17887.0,39758.0,18320.0,21438.0,40.8,40.9,40.8,26633.0,1856.0,3641.0,3030.0,3473.0,3360.0,9116.0,90836.0,49540.0,67547.0,40661.0,18406.0,11430.0,14542.0,14920.0,14691.0,229.0
Crystal Springs Brewing Co,micro,657 S Taylor Ave,Louisville,Colorado,80027-3063,-105.119781,39.964883,Colorado,80027.0,2005,"Louisville city, Colorado",8.0,46355.0,22911.0,11402.0,11509.0,42.2,40.8,43.3,77185.0,5784.0,9009.0,10001.0,9020.0,10105.0,13452.0,143077.0,153596.0,33996.0,65290.0,18452.0,7679.0,7484.0,9545.0,9080.0,465.0
Cueni Brewing Co.,micro,945 Huntley Ave,Dunedin,Florida,34698-5722,-82.78928423,28.01440368,Florida,34698.0,2006,"Dunedin city, Florida",12.0,18575.0,35949.0,17020.0,18929.0,57.4,56.9,57.9,33630.0,2409.0,2341.0,4257.0,5842.0,5747.0,9003.0,64364.0,85821.0,32826.0,38444.0,31888.0,8485.0,9460.0,20975.0,17541.0,3434.0
Culmination Brewing Co,micro,2117 NE Oregon St Ste 600,Portland,Oregon,97232-2796,-122.64393,45.52893,Oregon,97232.0,2007,"Portland city, Oregon",41.0,59000.0,642218.0,318808.0,323410.0,38.3,38.3,38.3,35579.0,2708.0,7539.0,4020.0,3619.0,4012.0,11598.0,36125.0,79590.0,40542.0,46590.0,50737.0,229443.0,227784.0,303483.0,286734.0,16749.0
Culture Brewing Co,micro,629 S Coast Hwy 101,Encinitas,California,92024,-117.2934305,33.04448784,California,92024.0,2009,"Encinitas city, California",6.0,22678.0,61755.0,30741.0,31014.0,44.3,42.3,45.2,150656.0,11202.0,21582.0,22881.0,20069.0,17371.0,50171.0,148472.0,169302.0,60483.0,73579.0,51819.0,20501.0,18272.0,26717.0,24709.0,2008.0
Culture Brewing Co,micro,327 Manhattan Beach Blvd,Manhattan Beach,California,90266,-118.4090881,33.88569802,California,90266.0,2010,"Manhattan Beach city, California",6.0,45400.0,34678.0,18408.0,16270.0,45.8,45.5,45.8,85799.0,4856.0,12629.0,12982.0,10728.0,11547.0,27310.0,187066.0,247863.0,61679.0,102132.0,28370.0,12197.0,10503.0,15038.0,13601.0,1437.0
Culture Brewing Co,micro,111 S Cedros Ave Ste 200,Solana Beach,California,92075-2906,-117.2706515,32.99180086,California,92075.0,2011,,,,,,,,,,,,,,,,,,,,,,,,,,
Danville Brewing Company,brewpub,200 Railroad Ave Ste A,Danville,California,94526-3855,-122.0001333,37.82112378,California,94526.0,2012,"Danville town, California",6.0,17988.0,43240.0,22235.0,21005.0,46.3,43.7,47.9,66798.0,22053.0,9141.0,6421.0,6990.0,4998.0,25316.0,196341.0,250001.0,44210.0,101115.0,33471.0,11942.0,13059.0,16435.0,16018.0,417.0
Culver Beer Company,micro,2719 Loker Ave W Ste D,Carlsbad,California,92010-6679,-117.258331,33.13307453,California,92010.0,2013,"Carlsbad city, California",6.0,11194.0,115291.0,56167.0,59124.0,46.3,42.9,49.9,81039.0,7288.0,11615.0,9421.0,9146.0,10706.0,32172.0,124669.0,148022.0,75280.0,60094.0,96035.0,34402.0,36054.0,51596.0,48098.0,3498.0
Cumberland Brewery,brewpub,1576 Bardstown Rd,Louisville,Kentucky,40205-1154,-85.70553172,38.23084195,Kentucky,40205.0,2014,"Louisville/Jefferson County metro government (balance), Kentucky",21.0,48006.0,628577.0,305076.0,323501.0,37.9,36.7,39.0,30829.0,2074.0,4373.0,4569.0,3928.0,3555.0,24846.0,57182.0,60844.0,82952.0,35859.0,20383.0,197968.0,205784.0,288859.0,264336.0,24523.0
Currahee Brewing Company,micro,25 S Main St,Alpharetta,Georgia,30009,-84.2967826,34.0711104,Georgia,30009.0,2015,"Alpharetta city, Georgia",13.0,1696.0,66108.0,33837.0,32271.0,40.6,37.2,43.9,126006.0,33756.0,20750.0,13484.0,11093.0,11378.0,232720.0,122326.0,170370.0,35405.0,71746.0,419538.0,21945.0,21837.0,26292.0,25457.0,835.0
Currahee Brewing Company,micro,100 Lakeside Dr,Franklin,North Carolina,28734-9706,-83.37194784,35.18754718,North Carolina,28734.0,2016,,,,,,,,,,,,,,,,,,,,,,,,,,
Cushnoc Brewing Company,brewpub,243 Water St,Augusta,Maine,04330-4615,-69.77344232,44.31664349,Maine,4330.0,2018,,,,,,,,,,,,,,,,,,,,,,,,,,
Cut Bank Creek Brewery,micro,315 E Railroad St,Cut Bank,Montana,59427-3021,-112.3270765,48.63443064,Montana,59427.0,2020,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuyuna Brewing Company,micro,1 E Main St,Crosby,Minnesota,56441-1613,-93.950606,46.482495,Minnesota,56441.0,2021,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Brewing,micro,534 Central Ave,St Petersburg,Florida,33701-3704,-82.6409282,27.7709069,Florida,33701.0,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Cycle Brewing Production and Warehouse,micro,2135 5th Ave S,Saint Petersburg,Florida,33712-1304,-82.66222158,27.76663544,Florida,33712.0,2023,"St. Petersburg city, Florida",12.0,63000.0,258214.0,123464.0,134750.0,41.9,41.1,42.6,60676.0,6153.0,10649.0,9269.0,7204.0,7030.0,23885.0,64141.0,79734.0,35395.0,39579.0,49721.0,78242.0,86542.0,137046.0,111349.0,25697.0
Cynosure Brewing,micro,144 E Potter Dr Unit E,Anchorage,Alaska,99518-1363,-149.881789,61.168841,Alaska,99518.0,2025,"Anchorage municipality, Alaska",2.0,3000.0,288121.0,147647.0,140474.0,35.2,33.9,36.0,288121.0,27344.0,47051.0,42922.0,32763.0,32652.0,109584.0,86654.0,109002.0,48842.0,43506.0,225620.0,97726.0,91283.0,119808.0,109584.0,10224.0
Cypress and Grove Brewing Company,micro,1001 NW 4th Street,Gainesville,Florida,32601-4256,-82.328751,29.661257,Florida,32601.0,2026,"Gainesville city, Florida",12.0,25175.0,140406.0,66022.0,74384.0,27.7,26.8,29.3,21025.0,1350.0,2728.0,4111.0,2850.0,1550.0,7840.0,40822.0,70318.0,68874.0,26300.0,121565.0,48901.0,54421.0,66685.0,56513.0,10172.0
Cypress Creek Southern Ales,micro,200 E Carnegie St,Winnsboro,Texas,75494-3206,-95.288727,32.955986,Texas,75494.0,2028,,,,,,,,,,,,,,,,,,,,,,,,,,
Czann's Brewing,micro,505 Lea Ave,Nashville,Tennessee,37203-4499,-86.77422743,36.1533486,Tennessee,37203.0,2029,"Nashville-Davidson metropolitan government (balance), Tennessee",47.0,52006.0,678845.0,327201.0,351644.0,34.9,34.5,35.2,33896.0,2259.0,3570.0,4378.0,3687.0,4095.0,6974.0,50833.0,51449.0,11049.0,40496.0,39615.0,228371.0,240242.0,331262.0,305247.0,26015.0
Czig Meister Brewing Co.,micro,106 Valentine St,Hackettstown,New Jersey,07840-2156,-74.83148308,40.8543396,New Jersey,7840.0,2030,,,,,,,,,,,,,,,,,,,,,,,,,,
D. G. Yuengling and Son Inc,regional,11111 N 30th St,Tampa,Florida,33612-6439,-82.42608918,28.04767978,Florida,33612.0,2031,"Tampa city, Florida",12.0,71000.0,387037.0,190098.0,196939.0,35.8,35.6,35.9,25558.0,1173.0,2382.0,2834.0,2814.0,5306.0,10498.0,63404.0,80390.0,32743.0,41792.0,23055.0,129657.0,128671.0,172886.0,159925.0,12961.0
D. G. Yuengling and Son Inc,regional,500 Mahantongo St,Pottsville,Pennsylvania,17901,-76.198585,40.682674,Pennsylvania,17901.0,2032,,,,,,,,,,,,,,,,,,,,,,,,,,
D. G. Yuengling and Son Inc,regional,310 Mill Creek Ave,Pottsville,Pennsylvania,17901-8692,-76.1832368,40.6982044,Pennsylvania,17901.0,2033,,,,,,,,,,,,,,,,,,,,,,,,,,
D.L. Geary Brewing Co Inc.,micro,38 Evergreen Dr,Portland,Maine,04103-1066,-70.31484813,43.70767416,Maine,4103.0,2036,"Portland city, Maine",23.0,60545.0,68329.0,33134.0,35195.0,37.8,38.6,36.9,19177.0,975.0,2424.0,2201.0,3164.0,3212.0,9014.0,70244.0,113581.0,73699.0,46127.0,16308.0,23293.0,23238.0,35456.0,32523.0,2933.0
Daft Badger Brewing,brewpub,1710 N 2nd St,Coeur D Alene,Idaho,83814-3403,-116.783116,47.692323,Idaho,83814.0,2039,"Coeur d'Alene city, Idaho",16.0,16750.0,55901.0,27576.0,28325.0,40.2,37.5,40.7,32099.0,2140.0,2182.0,3909.0,5657.0,3901.0,24257.0,61617.0,77085.0,32481.0,40062.0,51745.0,16138.0,16826.0,24583.0,22676.0,1907.0
Dakota Point Brewing LLC,micro,405 Canal St Ste 1200,Rapid City,South Dakota,57701-2577,-103.2437026,44.0830123,South Dakota,57701.0,2040,"Rapid City city, South Dakota",46.0,52980.0,76173.0,40130.0,36043.0,38.3,34.8,40.4,196528.0,17859.0,27789.0,30523.0,21447.0,22597.0,9866.0,64648.0,97463.0,14656.0,35247.0,22473.0,24259.0,21949.0,34819.0,32471.0,2348.0
Dakota Shivers Brewing,micro,717 W Main St,Lead,South Dakota,57754-1539,-103.7721626,44.35111622,South Dakota,57754.0,2041,,,,,,,,,,,,,,,,,,,,,,,,,,
Dakota Territory Brewing,closed,224 S Main St,Aberdeen,South Dakota,57401-4138,-98.48853502,45.46249262,South Dakota,57401.0,2042,"Aberdeen city, South Dakota",46.0,100.0,28594.0,13841.0,14753.0,36.2,34.7,38.0,23806.0,9326.0,2456.0,2385.0,1808.0,1755.0,32471.0,61495.0,88191.0,46612.0,36711.0,44497.0,9010.0,8316.0,13297.0,12371.0,926.0
"DAMARKOM, INC.",planning,,Seaside,Oregon,97138-5803,-123.915501,46.00331776,Oregon,97138.0,2044,,,,,,,,,,,,,,,,,,,,,,,,,,
Damascus Brewery,micro,32173 Government Rd,Damascus,Virginia,24236-,-81.80251841,36.63973356,Virginia,24236.0,2045,,,,,,,,,,,,,,,,,,,,,,,,,,
Damgoode Pies,brewpub,500 President Clinton Ave,Little Rock,Arkansas,72201-1756,-92.2653101,34.7475388,Arkansas,72201.0,2046,"Little Rock city, Arkansas",5.0,41000.0,201984.0,93334.0,108650.0,37.9,37.6,38.1,21564.0,3600.0,3236.0,1492.0,2950.0,2696.0,9235.0,53565.0,73591.0,37145.0,38878.0,158248.0,59239.0,66137.0,99876.0,89422.0,10454.0
Dancing Gnome Beer,micro,925 Main St,Pittsburgh,Pennsylvania,15215-2301,-79.84116859,40.39862051,Pennsylvania,15215.0,2047,"Pittsburgh city, Pennsylvania",42.0,61000.0,300454.0,146812.0,153642.0,34.2,32.9,35.4,26866.0,1739.0,3569.0,2942.0,4008.0,3512.0,9373.0,52325.0,46148.0,35425.0,37234.0,37729.0,105059.0,109673.0,159435.0,136747.0,22688.0
Dangerous Man Brewing Co,micro,1300 2nd St NE,Minneapolis,Minnesota,55413-1132,-93.26664,45.046388,Minnesota,55413.0,2048,"Minneapolis city, Minnesota",27.0,43000.0,425338.0,216404.0,208934.0,33.5,33.6,33.3,53266.0,2171.0,8243.0,5233.0,6167.0,8094.0,17389.0,69397.0,146952.0,34526.0,41098.0,18623.0,159984.0,149563.0,203633.0,188681.0,14952.0
Danielmark's Brewing Company,micro,209 E 18th St,Cheyenne,Wyoming,82001-4507,-104.8139377,41.13534815,Wyoming,82001.0,2050,"Cheyenne city, Wyoming",56.0,13900.0,65048.0,31310.0,33738.0,39.3,39.7,38.4,33061.0,1110.0,4962.0,6843.0,2235.0,4414.0,8473.0,44262.0,111556.0,,39059.0,146523.0,20879.0,20408.0,29060.0,28727.0,333.0
DankHouse Brewing Company,micro,161 Forry St,Newark,Ohio,43055-3760,-82.41720528,40.0442341,Ohio,43055.0,2051,"Newark city, Ohio",39.0,54040.0,50392.0,24071.0,26321.0,41.2,40.3,42.4,31995.0,1152.0,3345.0,4629.0,3407.0,4881.0,14665.0,81419.0,101250.0,29100.0,33804.0,20694.0,15695.0,16167.0,22460.0,20578.0,1882.0
Danny Boy Beer Works,brewpub,12702 Meeting House Rd,Carmel,Indiana,46032-7292,-86.1971767,39.971556,Indiana,46032.0,2052,"Carmel city, Indiana",18.0,10342.0,100780.0,48320.0,52460.0,41.6,40.1,43.2,22447.0,1850.0,4470.0,2332.0,2328.0,2399.0,21536.0,106990.0,61745.0,32153.0,61705.0,28747.0,32043.0,31505.0,42773.0,39994.0,2779.0
Daredevil Brewing Company,micro,1151 Main St,Indianapolis,Indiana,46224-6976,-86.64727,39.844367,Indiana,46224.0,2053,"Indianapolis city (balance), Indiana",18.0,36003.0,882327.0,430589.0,451738.0,34.5,33.0,35.6,50568.0,3462.0,8741.0,6155.0,6845.0,5558.0,26162.0,58479.0,72029.0,41100.0,37355.0,56542.0,281254.0,292495.0,399820.0,358150.0,41670.0
Dark Horse Brewing Co,micro,511 S Kalamazoo Ave,Marshall,Michigan,49068-1718,-84.96397652,42.26638824,Michigan,49068.0,2055,,,,,,,,,,,,,,,,,,,,,,,,,,
Dark Sea Cinema And Brewery,planning,,Oakland,California,94609-1804,-122.2713563,37.8044557,California,94609.0,2056,"Oakland city, California",6.0,53000.0,433797.0,210559.0,223238.0,38.2,37.5,38.9,43768.0,4643.0,5234.0,5916.0,6813.0,5867.0,13211.0,82236.0,102619.0,35599.0,50644.0,359568.0,145201.0,151226.0,186660.0,170366.0,16294.0
Darkness Brewing,micro,224 Fairfield Ave,Bellevue,Kentucky,41073-1041,-84.48468072,39.10500991,Kentucky,41073.0,2058,,,,,,,,,,,,,,,,,,,,,,,,,,
Darwin Brewing Co,micro,803 17th Ave W,Bradenton,Florida,34205-7608,-82.57040458,27.48432988,Florida,34205.0,2059,"Bradenton city, Florida",12.0,7950.0,55895.0,26504.0,29391.0,48.4,47.4,49.8,116994.0,7634.0,20908.0,19512.0,14024.0,13212.0,9690.0,47421.0,61337.0,61414.0,31883.0,45797.0,14331.0,15048.0,31980.0,24841.0,7139.0
Dave's Brew Farm,micro,2470 Wilson St,Wilson,Wisconsin,54027-3950,-92.176188,44.959339,Wisconsin,54027.0,2062,,,,,,,,,,,,,,,,,,,,,,,,,,
Day Block Brewing Company,brewpub,1105 Washington Ave S,Minneapolis,Minnesota,55415-1225,-93.253074,44.9751757,Minnesota,55415.0,2064,"Minneapolis city, Minnesota",27.0,43000.0,425338.0,216404.0,208934.0,33.5,33.6,33.3,53266.0,2171.0,8243.0,5233.0,6167.0,8094.0,17389.0,69397.0,146952.0,34526.0,41098.0,18623.0,159984.0,149563.0,203633.0,188681.0,14952.0
Dayton Beer Co Production Brewery & Bierhall,micro,41 Madison St,Dayton,Ohio,45402-2105,-84.18528868,39.76226676,Ohio,45402.0,2065,"Dayton city, Ohio",39.0,21000.0,137581.0,65054.0,72527.0,31.9,30.5,33.1,44423.0,4582.0,7348.0,6398.0,5814.0,3452.0,17590.0,143533.0,64891.0,53043.0,27924.0,28004.0,41931.0,46405.0,68591.0,55114.0,13477.0
De Bine Brewing Company,micro,993 Florida Ave,Palm Harbor,Florida,34683-4224,-82.76761678,28.07847685,Florida,34683.0,2068,,,,,,,,,,,,,,,,,,,,,,,,,,
De Garde Brewing,micro,114 Ivy Ave,Tillamook,Oregon,97141-2214,-123.8454035,45.45730575,Oregon,97141.0,2069,,,,,,,,,,,,,,,,,,,,,,,,,,
De La Vegaâs Pecan Grill and Brewery,contract,500 S Telshor Blvd,Las Cruces,New Mexico,88011-4613,-106.7374222,32.3019659,New Mexico,88011.0,2070,"Las Cruces city, New Mexico",35.0,39380.0,112907.0,54249.0,58658.0,32.4,32.4,32.3,105839.0,7740.0,13936.0,14985.0,13348.0,13065.0,18292.0,42058.0,42284.0,37456.0,30644.0,85930.0,35320.0,36992.0,48065.0,45991.0,2074.0
Dead Armadillo Brewery,micro,1004 E 4th St,Tulsa,Oklahoma,74120-3222,-95.97958641,36.15561908,Oklahoma,74120.0,2071,"Tulsa city, Oklahoma",40.0,75000.0,411905.0,202497.0,209408.0,35.9,35.1,36.9,24626.0,2189.0,1729.0,3814.0,2868.0,2661.0,21028.0,65234.0,93723.0,29984.0,33156.0,81869.0,130594.0,128306.0,194402.0,173943.0,20459.0
Dead Bird Brewing Company,contract,4539 Helgesen Dr,Madison,Wisconsin,53718-6747,-89.3053312,43.0662949,Wisconsin,53718.0,2073,"Madison city, Wisconsin",55.0,48000.0,269162.0,133162.0,136000.0,32.3,32.1,32.6,34550.0,2080.0,4764.0,3686.0,3740.0,5054.0,9853.0,91900.0,130333.0,,41104.0,24336.0,96854.0,95897.0,129717.0,123938.0,5779.0
Dead Eric Brewing Co. LLC,micro,433 Old House Rd,Ridgeland,South Carolina,29936-6946,-83.042921,34.723368,South Carolina,29936.0,2074,,,,,,,,,,,,,,,,,,,,,,,,,,
Dead Oak Brewing Company,micro,5925 Entrada Ave,Atascadero,California,93422-4223,-120.6687359,35.4897884,California,93422.0,2078,"Atascadero city, California",6.0,3064.0,29707.0,14864.0,14843.0,42.3,40.3,44.0,31972.0,3719.0,4697.0,4080.0,2886.0,3683.0,9766.0,77090.0,85511.0,75536.0,41534.0,24858.0,9754.0,9016.0,12672.0,11917.0,755.0
Deadwood Brewery / Boston Bowl,brewpub,820 William T Morrissey Blvd,Boston,Massachusetts,02122-3404,-71.04799748,42.29485605,Massachusetts,2122.0,2081,"Boston city, Massachusetts",25.0,7000.0,654281.0,315141.0,339140.0,33.0,32.4,33.5,38821.0,3035.0,5511.0,6006.0,4652.0,5462.0,9026.0,79283.0,141594.0,47222.0,49039.0,52935.0,232473.0,248513.0,307025.0,271941.0,35084.0
Deans Brothers Brewing Co.,micro,1006 S Hathaway St,Santa Ana,California,92705-4129,-117.853182,33.7353305,California,92705.0,2084,"Santa Ana city, California",6.0,69000.0,309468.0,158062.0,151406.0,34.0,33.6,35.1,88252.0,10450.0,16843.0,9601.0,10122.0,12789.0,35676.0,80265.0,78717.0,68575.0,32316.0,247234.0,110485.0,104063.0,80604.0,78674.0,1930.0
Dearborn Brewing,micro,21930 Michigan Ave,Dearborn,Michigan,48124-2351,-83.2433835,42.30664415,Michigan,48124.0,2085,"Dearborn city, Michigan",26.0,21000.0,108419.0,54284.0,54135.0,32.6,31.4,34.2,62445.0,6053.0,9677.0,6113.0,8612.0,7755.0,251729.0,61079.0,61259.0,41070.0,35825.0,26227.0,35150.0,34635.0,38133.0,35209.0,2924.0
Death Valley Brewing,micro,102 Old Spanish Trail Hwy,Tecopa,California,92389,-116.2063394,35.84889235,California,92389.0,2088,,,,,,,,,,,,,,,,,,,,,,,,,,
Deb's Brewtopia,micro,106 Cedar St,Elkader,Iowa,52043,-91.40608353,42.85486681,Iowa,52043.0,2089,,,,,,,,,,,,,,,,,,,,,,,,,,
Decadent Ales,micro,607A E Boston Post Rd,Mamaroneck,New York,10543-,-73.72755206,40.95193675,New York,10543.0,2090,,,,,,,,,,,,,,,,,,,,,,,,,,
Decatur Brew Works,micro,101 N Main St,Decatur,Illinois,62523-1206,-88.95573973,39.84128742,Illinois,62523.0,2091,"Decatur city, Illinois",17.0,18823.0,70676.0,33224.0,37452.0,42.3,41.7,42.8,21079.0,1469.0,1763.0,2496.0,2838.0,3689.0,14986.0,40368.0,176346.0,51659.0,31208.0,31831.0,20146.0,22996.0,36518.0,32087.0,4431.0
Deception Brewing Company,closed,1174 SW Highway 99W,Dundee,Oregon,97115,-123.0147466,45.27437643,Oregon,97115.0,2092,,,,,,,,,,,,,,,,,,,,,,,,,,
Decibel Brewing Co,micro,18204 Bothell Everett Hwy Ste C,Bothell,Washington,98012-6869,-122.210174,47.833364,Washington,98012.0,2093,"Bothell city, Washington",53.0,7380.0,51331.0,25170.0,26161.0,36.0,36.3,35.7,21698.0,1472.0,2757.0,4200.0,3807.0,3050.0,9267.0,58673.0,131920.0,46909.0,73012.0,19804.0,15944.0,16560.0,20896.0,20417.0,479.0
Declaration Brewing Company,micro,2030 S Cherokee St,Denver,Colorado,80223-3917,-104.9910056,39.67973155,Colorado,80223.0,2095,"Denver city, Colorado",8.0,20000.0,711463.0,358282.0,353181.0,35.1,35.1,35.1,20328.0,4138.0,3382.0,3208.0,2591.0,1527.0,8555.0,81630.0,105365.0,43326.0,50986.0,592643.0,259713.0,246522.0,351829.0,326634.0,25195.0
Deep Draft Brewing,micro,3536 W Belfair Valley Rd,Bremerton,Washington,98312-4928,-122.698446,47.53034342,Washington,98312.0,2097,"Bremerton city, Washington",53.0,7695.0,44116.0,23338.0,20778.0,35.3,34.0,38.6,51066.0,3960.0,6087.0,8335.0,8617.0,7389.0,7970.0,123336.0,140844.0,42662.0,35850.0,25903.0,17539.0,14036.0,21126.0,19368.0,1758.0
Deep Ellum Brewing Co,regional,2821 Saint Louis St,Dallas,Texas,75226-1904,-96.78156845,32.78062733,Texas,75226.0,2098,"Dallas city, Texas",48.0,19000.0,1288441.0,650475.0,637966.0,33.7,33.5,33.9,33678.0,3183.0,3560.0,6715.0,2516.0,3395.0,11867.0,52535.0,68879.0,22703.0,38704.0,44496.0,441111.0,426374.0,591773.0,536008.0,55765.0
Deep Roots Brewing,planning,,Phoenix,Arizona,85007-3115,-112.0773456,33.4485866,Arizona,85007.0,2100,"Phoenix city, Arizona",4.0,55000.0,1624539.0,818870.0,805669.0,34.5,34.1,35.1,1624539.0,157989.0,265026.0,226450.0,203896.0,180098.0,24770.0,68435.0,79209.0,38356.0,39203.0,1270317.0,550702.0,530003.0,644625.0,602039.0,42586.0
Deep Space Brewing / Out of This World Pizza,brewpub,6255 NE Century Blvd,Hillsboro,Oregon,97124-8621,-122.912049,45.564963,Oregon,97124.0,2102,"Hillsboro city, Oregon",41.0,34100.0,106651.0,53365.0,53286.0,34.8,34.8,34.7,39155.0,3317.0,6524.0,4361.0,3727.0,4872.0,9200.0,38311.0,162516.0,31026.0,46588.0,27791.0,40558.0,36110.0,41432.0,40891.0,541.0
Deer Creek Brewery,micro,17661 Cumberland Rd,Noblesville,Indiana,46060-,-85.9962796,40.0443978,Indiana,46060.0,2104,"Noblesville city, Indiana",18.0,54180.0,71810.0,36134.0,35676.0,35.8,34.7,37.4,34194.0,3777.0,5257.0,4852.0,4117.0,2658.0,15251.0,81849.0,88525.0,43615.0,43727.0,29097.0,22689.0,23061.0,25883.0,25035.0,848.0
Defeat River Brewery,micro,473 Fir Avenue,Reedsport,Oregon,97467,-124.0974021,43.70234471,Oregon,97467.0,2106,,,,,,,,,,,,,,,,,,,,,,,,,,
Defiant Brewing Co,brewpub,6 E Dexter Plz,Pearl River,New York,10965-2360,-74.02302217,41.06015492,New York,10965.0,2108,,,,,,,,,,,,,,,,,,,,,,,,,,
Definitive Brewing Company,micro,35 Industrial Way,Portland,Maine,04103-1071,-70.3142737,43.70629522,Maine,4103.0,2109,"Portland city, Maine",23.0,60545.0,68329.0,33134.0,35195.0,37.8,38.6,36.9,19177.0,975.0,2424.0,2201.0,3164.0,3212.0,9014.0,70244.0,113581.0,73699.0,46127.0,16308.0,23293.0,23238.0,35456.0,32523.0,2933.0
Deft Brewing,micro,5328 Banks St,San Diego,California,92110-4008,-117.1993433,32.76435432,California,92110.0,2110,"San Diego city, California",6.0,66000.0,1381600.0,707804.0,673796.0,35.9,34.9,37.0,34070.0,2826.0,3995.0,4564.0,4380.0,4664.0,11759.0,93042.0,107093.0,74377.0,48579.0,1150367.0,502249.0,457320.0,555456.0,521000.0,34456.0
Del Cielo Brewing Co.,micro,701 Escobar St Ste A,Martinez,California,94553-1150,-122.1369329,38.01845197,California,94553.0,2111,"Martinez city, California",6.0,46114.0,36822.0,17164.0,19658.0,42.5,40.5,45.0,24563.0,3483.0,2825.0,3272.0,3034.0,2657.0,6186.0,110663.0,144315.0,43666.0,64838.0,31143.0,12472.0,12900.0,15885.0,15555.0,330.0
